Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
ANALGESICOS;TAFIROL FORTE;35;50;42,86;0;0;1647;723;02/08/2022
ANALGESICOS;TAFIROL PLUS;30;50;66,67;202;12;3055;1686;02/08/2022
ANALGESICOS;TAFIROL TE 650MG;2,4;4;66;0;0;1564;38;
TALCA;TALCA 3L;112,5;140;24,44;500;11,11;7,79376E+12;550;04/10/2021
TALCA;TALCA COLA 2.25 LT;43;55;27,91;300;16,28;7,79376E+12;8188;14/08/2019
TALCA;TALCA MANZANA 2.25 LT;43;55;27,91;300;16,28;7,79376E+12;65151;31/08/2021
TALCA;TALCA NARANJA 2.25 LT;43;55;29;300;16,28;7,79376E+12;2800;14/08/2019
TALCA;TALCA POMELO 2.25 LT;43;55;29;300;16,28;7,79376E+12;65346;14/08/2019
TALCA;TALCA RETONABLE 2 L;37;45;21,62;340,4;15;1358;3824;14/08/2019
HUACHANA MARTIN;TAMBO LICOR DE DULCE DE LECHE;4895;6300;28,7;33600;14,4;4383;97;23/02/2023
ARCOR;TAMBORCITOS MOGUL;10,03;24;141,25;0;0;7,79058E+12;65518;21/07/2022
ARCOR;TATIN SIMPLE 2 X $10;14,65;17;14;0;0;2171;83;21/07/2022
ARCOR;TATIN TRIPLE X15;14,6;18;24;0;0;1974;3;21/07/2022
BARRICA BEBIDAS;TAYO ENCENDEDORES;12;20;66,67;80,64;12;3194;80;26/02/2020
BARRICA BEBIDAS;TAZA FUTBOL;600;750;25;4032;12;3379;5;07/06/2021
ALMACEN;TAZA MAGICA;810;1000;23,46;5443,2;12;3382;98;11/06/2021
QUILMES;TAZA PATAGONIA;997,04;1200;20,36;6700,11;12;4530;10;25/01/2023
OTROS;TE DE TILO SUELTO;0,59;1;69;0;0;1654;65;
OTROS;TE GREEN HILLS 2 X10;2,92;10;242,47;19,62;12;3506;100000;25/03/2022
PALACIO;TE TARAGUI X 50 UNIDADES;11,94;14;20;0;0;7,79039E+12;93;
ANALGESICOS;TE VICK;55;70;27,27;0;0;899;56;06/05/2021
HUACHANA MARTIN;TEKILA CAMACHO;730;1000;36,99;839;15;7,79016E+12;278;29/07/2022
HUACHANA MARTIN;TEKILA LA ARENITA;1105;1390;25,79;1270;14,93;7,50148E+12;97;19/02/2021
OSOLA;TEKILA SAUZA;1880;2400,01;27,66;12972;15;7,50101E+12;96;29/01/2021
HUACHANA MARTIN;TEKILA SOL AZTECA PETACA;93,47;150;60,48;112;20;7,79016E+12;756;21/07/2022
HUACHANA MARTIN;TEQUILA CONQUISTADOR DE MEXICO;1826;2300;25,96;2100;15,01;7,79026E+12;861;02/12/2022
OSOLA;TEQUILA CORRALEJO;1815;2180;20,11;2089,97;15,15;7,503E+12;1;31/08/2019
HUACHANA MARTIN;TEQUILA CUERNAVACA 1000CC;834,1;1100;31,88;5700;13,9;7,79012E+12;574;09/02/2023
OSOLA;TEQUILA DF;390;500;28,21;2640;12,82;7,79064E+12;65298;19/01/2022
OSOLA;TEQUILA DF BLANCO;390;500;28,21;2640;12,82;7,79817E+12;37;19/01/2022
OSOLA;TEQUILA EL JIMADOR DORADO;627,13;781;24,52;4214,34;12;7,50115E+12;1;03/05/2019
HUACHANA MARTIN;TEQUILA JOSE CUERVO ESPECIAL DORADO;6890;8700;26,27;8000;16,11;7,50104E+12;65461;24/12/2022
CORDOBEZA;TEQUILA JOSE CUERVO ESPECIAL SILVER;6890;8700;26,27;8000;16,11;7,50104E+12;65489;24/12/2022
HUACHANA MARTIN;TEQUILA SOL AZTECA 1 L.;1083;1400;29,27;7500;15,42;7,79016E+12;889;01/03/2023
BARRICA BEBIDAS;TERMA CERO LIMON 1.35 L;34,36;45;30;0;0;7,79095E+12;981;07/07/2018
BARRICA BEBIDAS;TERMA CERO MANZANA 1.35 L;34,36;45;30;0;0;7,79095E+12;992;16/05/2018
BARRICA BEBIDAS;TERMA CITRUS 1.35 L;34,36;45;30;0;0;7,79095E+12;1;16/05/2018
HUACHANA MARTIN;TERMA CUYANO;50;70;40;336;12;7,79095E+12;96;12/06/2020
HUACHANA MARTIN;TERMA LIMON;105;130;23,81;700;11,11;7,79095E+12;92;22/10/2021
BARRICA BEBIDAS;TERMA LIMONADA LISTA SAB JENGIBRE;34,36;45;30;0;0;7,79095E+12;65535;16/05/2018
BADIE;TERMA PATAGONICA 1.35 L;34,36;45;30;0;0;7,79095E+12;-11;07/10/2019
SALDO VIRTUAL;TERMA POMELADA 1.5 L.;50;70;40;350;16,67;7,79095E+12;8;06/06/2020
OSOLA;TERMA POMELADA 200 ML;3,2;12;275;0;0;7,79095E+12;4;14/07/2018
HUACHANA MARTIN;TERMA POMELO;200;250;25;1380;15;7,79095E+12;85;24/08/2022
BARRICA BEBIDAS;TERMA POMELO ROSADO 1.35 L;34,36;45;30;0;0;7,79095E+12;987;16/05/2018
SAN JUAN;TERMA SERRANO 1.35 L;200;250;25;1380;15;7,79095E+12;919;24/08/2022
HUACHANA MARTIN;TERMA SERRANO CERO 1.35 L;126;160;26,98;840;11,11;7,79095E+12;201;19/04/2022
HUACHANA MARTIN;TERMA TRES TORRES POMELO ROSADO;40;60;50;268,8;12;7,79095E+12;94;12/06/2020
TERRABUSI;TERRABUSI VARIEDAD CHOCOLATE X 400 G;42,5;55;29;0;0;7,6223E+12;87;28/10/2019
OSOLA;TIA MARIA CREAM;1770;2300;29,94;2050;15,82;7,79241E+12;708;23/02/2023
ANALGESICOS;TIPS FUMANCHU;45;70;55,56;302,4;12;7,79812E+12;77;25/05/2022
TERRABUSI;TITA 19 GR.;66,27;90;36,5;445;12;77976291;950;01/10/2022
ALMACEN;TOALLITAS ALWAYS C/ALAS;57,75;80;38,53;0;0;7,50044E+12;95;01/04/2020
BRINDAR OTROS;TOALLITAS ALWAYS SUAVE;29,7;40;34,68;0;0;7,50044E+12;1;16/03/2020
BRINDAR OTROS;TOALLITAS ALWAYS SUAVE;37,18;50;34,48;249,84;12;7,50044E+12;9;16/03/2020
LAYS;TOALLITAS FEMENINAS LINA NOCTURNA C/ALAS;23,4;28;19;0;0;7,79362E+12;2;
SNACKO;TOALLITAS FEMENINAS LINA NORMAL C/ALAS;16,4;25;52,44;0;0;7,79362E+12;1;26/03/2019
TERRABUSI;TOBLERON LECHE 100 GR;358,7;450;25,45;2410,46;12;7,6145E+12;98;25/04/2022
ALMACEN;TOMATE PERITA SAN REMO 400 G;35,81;50;39,63;240,64;12;7,79802E+12;100;01/04/2020
ARCOR;TOP LINE 7 BUBBLE FUN;88,23;120;36,01;593;12;77983794;9966;01/03/2023
ARCOR;TOP LINE FRUTA;16,59;22;32,63;0;0;77958372;72;21/07/2022
ARCOR;TOP LINE SEVEN MENTHOL;88,23;120;36,01;593;12;77964137;420;01/03/2023
ARCOR;TOPLINE CRAZY TUTY;3,59;12;237,84;0;0;77955104;957;21/07/2022
ARCOR;TOPLINE CRUNCH FRUTILLA;37,91;55;45,1;261,6;15;7,79058E+12;97;21/07/2022
ARCOR;TOPLINE CRUNCH MENTA;37,9;55;45,14;254,7;12;7,79058E+12;96;21/07/2022
ARCOR;TOPLINE MISTERY;3,94;12;207,69;0;0;77952110;991;21/07/2022
SECCO;TORO SELECCION BLEND;99,99;125;25,01;459,96;15;7,79031E+12;7;13/06/2019
FECOVITA;TORO VIEJO BONARDA SIRAH 1125 CC;440,6;550;24,83;3000;13,48;7,79031E+12;627;01/02/2023
FECOVITA;TORO VIEJO SIRAH MALBEC 3 L;1156;1450;25,43;5160;11,59;7,79031E+12;966;30/09/2022
KOKA;TOSTITOS NACHO 90 GR;10;25;150;67,2;12;3075;1;07/05/2019
VASCO;TRAPICHE RESERVA 2017 MALBEC;1261;1600;26,88;8700;14,99;7,79024E+12;209;28/02/2023
PEPSI;TRATENFU ALMENDRA Y VAINILLA;184,9;230;24,39;1275,81;15;7,79829E+12;98;12/06/2021
PEPSI;TRATENFU ALMENDRAS Y COCO;184,9;230;24,39;1260;13,57;7,79829E+12;99;12/06/2021
PALACIO;TRIO PEPONAS BATATA 180GR;8,7;12;37;0;0;7,79179E+12;999;
Cofico;TSINGTAO LATA 500 ML;78;100;28,21;540;15,28;6,90104E+12;147;10/12/2019
TABAQUERIA;TUBO CON FILTRO CLIQ GIZEH;280;400;42,86;2280;35,71;4,0026E+12;9;16/05/2020
BADIE;TUBOS GENEVA BOTANICOS;2100;2900;38,1;2415;15;3447;96;25/11/2022
CANNABICO - TABAQUERIA;TUKERO ROK MINI TIPS;54;100;85,19;454;40;7,24374E+11;936;01/10/2022
ANALGESICOS;TUKEROS DE VIDRIO TIP1 - PRO;70;100;42,86;510;21,43;3471;1;08/02/2022
VASCO;TUKMA RESERVA MALBEC;1781;2250;26,33;12300;15,1;7,79816E+12;720;18/11/2022
VASCO;TUKMA ROSADO;479;600;25,26;3270;13,78;138;20;05/05/2021
CITRIC;TULIPAN PRESERVATIVO;174,23;230;32,01;1171;12;3047;1835;05/12/2022
ANALGESICOS;TUQUERO ARMADO 2X $10;4;10;150;26,88;12;4501;9965;17/12/2022
ANALGESICOS;TUQUERO REY;60;80;33,33;403;12;7,79835E+12;954;13/11/2021
ARCOR;TURRON  ALICANTE CON CHOCOLATE X 90 G;40,03;48;20;0;0;7,79058E+12;98;21/07/2022
ARCOR;TURRON ARCOR DE COCO CON CHOCOLATE X 90 g;36,76;45;22;0;0;7,79058E+12;97;21/07/2022
ANALGESICOS;TURRON ARCOR FIBRA;8,37;15;79,21;56,25;12;77965295;61;30/10/2019
ARCOR;TURRON ARCOR X 280 G;33,41;47;40;0;0;7,79058E+12;96;21/07/2022
ARCOR;TURRON ARCOR YOGURT FRUTILLA;10,13;18;79,21;68,1;12;77962188;39;21/07/2022
ARCOR;TURRON DE MANI ARCOR X 120 G;56,46;73;28,59;0;0;7,79058E+12;1;21/07/2022
ARCOR;TURRON DE MANI ARCOR X 80 G;46,05;55;19,45;0;0;7,79058E+12;93;21/07/2022
ARCOR;TURRON DE MANI CON YEMAS X 110 G;40,03;48;20;0;0;7,79058E+12;99;21/07/2022
ARCOR;TURRON LA INFANTA X 100 G;44,5;53;20;0;0;7,79058E+12;97;21/07/2022
ARCOR;TURRON MANI CON FRUTA  80 G;32,2;42;31,53;0;0;7,79058E+12;3;21/07/2022
ARCOR;TURRON MANI SABOR MIEL 120 GR;56,46;73;28,59;379,44;12;7,79058E+12;-1;21/07/2022
PALACIO;TURRON NAMUR GEORGALOS;11,3;20;76,99;75,94;12;7,79038E+12;81;31/03/2021
ARCOR;TURRON Y MANI 25G ARCOR;31,74;50;57,53;72;13,07;77940131;144;18/10/2022
ARCOR;TURRONES 2X15;14,36;22;51;0;0;224;977;21/07/2022
ALMACEN;TURRONES 2X30;22,6;30;0;0;0;3370;0;20/04/2021
ARCOR;TURRONES 3 X30;30,05;50;66,67;0;0;2185;988;21/07/2022
ARCOR;TURRONES CHOCOLATADA;31,78;50;57,33;214;12;77975737;929;18/10/2022
LAYS;TWISTOS 4 QUESO X 45 G;16,81;22;30;0;0;7,79031E+12;85;25/07/2017
LAYS;TWISTOS SNACK DE ARROZ ORIGINAL 90GR;15,48;22;42;0;0;7,79031E+12;998;
LAYS;TWISTOS SNACK DE ARROZ QUESO 90GR;15,48;22;42;0;0;7,79031E+12;997;
ANALGESICOS;UVASAL;27,6;40;44,93;185;12;3291;976;17/03/2022
PALACIO;VAINILLAS MAURI 80G;11,86;18;51;0;0;7,79063E+12;844;11/09/2018
BARRICA BEBIDAS;VALIJA ESTUCHE VASO CASA ROSA;2273;2949,9;29,78;16365,6;20;7,90758E+11;7;18/03/2022
TABAQUERIA;VAN HASSEN 30GR;280;340;21,43;310;10,71;3283;2;19/08/2020
TERRABUSI;VARIEDAD CHOCOLATE 300 GR;75,5;100;32,94;0;-100;7,62221E+12;20;26/01/2021
IL DOCTORE;VASO ABSOLUT;2500;3200;28;3100;24;4524;10;07/01/2023
IL DOCTORE;VASO BAUMM;1300;1600;23,08;9000;15,38;4522;1000;07/01/2023
BARRICA BEBIDAS;VASO BLANCO X 2 OK;3,6;10;177,78;24;12;3218;76;16/07/2020
BARRICA BEBIDAS;VASO BOMBAY;150;200;33,33;1008;12;3187;6;17/01/2020
BARRICA BEBIDAS;VASO BRANCA MINI;350;450;28,57;0;0;2117;1382;04/06/2022
QUILMES;VASO BUDWEISER;86,26;98;13,42;106,44;23,4;3013;100;03/07/2020
IL DOCTORE;VASO CHIVAS REGAL;2500;3200;28;3100;24;4525;100;07/01/2023
BARRICA BEBIDAS;VASO COCA COLA  350CC;66,66;70;5,01;0;-100;3181;100000;03/05/2021
BARRICA BEBIDAS;VASO COCA COLA  600CC;83,33;100;20;0;-100;3182;4;28/12/2019
BARRICA BEBIDAS;VASO COCA COLA SHOTS;50;50;0;0;-100;3180;6;28/12/2019
BARRICA BEBIDAS;VASO COCA COLA VIDRIO 1.5L;350;500;42,86;2352;12;3384;95;14/06/2021
BARRICA BEBIDAS;VASO COCA COLA VIDRIO 1L;350;450;28,57;2352;12;3383;90;14/06/2021
BARRICA BEBIDAS;VASO COLECCION QUILME MUNDIAL;63,5;75;18,11;415,32;9;215;998;25/05/2019
QUILMES;VASO CORONA;35;70;100;420;100;3114;140;22/10/2020
BARRICA BEBIDAS;VASO DURO;5;15;200;0;0;2156;671;
BARRICA BEBIDAS;VASO FERNETOMETRO;150;250;66,67;0;0;1724;65530;04/06/2022
BARRICA BEBIDAS;VASO GRANDE;37;100;170,27;123;66,67;1951;63108;02/02/2023
BADIE;VASO HEINEKEN CHAMPIONS;37,5;75;100;0;0;2143;65529;30/09/2019
BADIE;VASO HEINEKEN OFERTA 2 X 100;76,1;108;42;0;0;2148;875;30/09/2019
BARRICA BEBIDAS;VASO MEDIDA DOBLE;535;650;21,5;3595,2;12;3511;6;02/04/2022
BADIE;VASO MEDIDA METAL;200;250;25;450;12,5;3377;94;06/10/2021
BARRICA BEBIDAS;VASO MUNDIAL MARINARO;25;30;20;0;0;2133;10;
Cofico;VASO ORANJEBOOM;0;0;;0;12;3038;37;10/08/2019
QUILMES;VASO QUILMES MUNDIAL;63,5;75;18,11;420;10,24;2152;65476;07/10/2019
BARRICA BEBIDAS;VASO SHOT;150;200;33,33;1008;12;3378;94;02/06/2021
BARRICA BEBIDAS;VASO SMIRNOFF;30;70;133,33;210;16,67;3172;93;17/12/2019
SECCO;VASO TORO SELECCION;70;100;42,86;470,4;12;4471;72;28/10/2022
BARRICA BEBIDAS;VASO vasito shot TOC TOC;33,33;50;50,02;226;13;3127;-4;28/09/2019
IL DOCTORE;VASO Y COPA PEÑON DEL AGUILA;1400;1800;28,57;10200;21,43;4523;99;07/01/2023
BARRICA BEBIDAS;VASOS  FUTBOL MANGO MADERA;200;300;50;0;0;1723;65468;25/05/2022
OTROS;VASOS MEDIO LITRO;0,7;5;614;0;0;344;65165;09/11/2018
IL DOCTORE;VASOS SCHOFFERHOFER;1300;1600;23,08;1502;15,56;3327;84;09/05/2022
BARRICA BEBIDAS;VERMOUTH CARPANO DRY;170;500;194,12;1140;11,76;7,79029E+12;993;21/04/2022
BARRICA BEBIDAS;VERMOUTH CARPANO ROSSO X950CC;170;500;194,12;1140;11,76;7,79029E+12;413;13/09/2022
HUACHANA MARTIN;VERMOUTH MARTINI ROSSO;900;1200;33,33;6300;16,67;7,79095E+12;65329;15/02/2023
OSOLA;VERMOUTH PUNT E'MES X750CC;177;600;238,98;1140;7,34;7,79029E+12;47;21/04/2022
EZD;VICEROY  CONVERTIBLE BOX 20;73,68;172;134,12;0;0;1293;9;02/09/2022
EZD;VICEROY 10 MENTOLADO;138;172;25;0;0;77941022;80;02/09/2022
LAS LUCIAS TACUIL;VIN PROFUGO CHENIN DULCE;590;800;35,59;4100;15,82;7,79816E+12;10000;14/02/2023
Promos;01/02/2001;900;1100;0;0;0;3006;0;03/03/2023
OTROS;VINERO RUSTICO;250;300;20;1680;12;3085;0;14/06/2019
HUACHANA MARTIN;VINO  CHAQUEÑO PALAVECINO CLASICO;600;800;33,33;4100;13,89;7,79839E+12;909;01/03/2023
OSOLA;VINO + SODA ABEL M TORINO LATA 473 CC;50;60;20;340;13,33;7,79095E+12;96;25/07/2020
HUGO NORTON;VINO 1326 MALBEC FCA. LOS GIGANTES;240;300;25;1680;16,67;7,79828E+12;65494;13/09/2021
BARRICA BEBIDAS;VINO ABEL MICHEL TORINO SELECCION;303;390;28,71;2092;15,08;7,79109E+12;64180;18/02/2023
FURCI;VINO ADENTRO;210;250;19;0;0;1445;65530;16/11/2018
FURCI;VINO ADENTRO TORRONTES;109,25;125;14;0;0;143;1;16/05/2018
LAS LUCIAS TACUIL;VINO AITANA TARDIO;1300;1700;30,77;9000;15,38;7,79469E+12;9982;04/02/2023
NATY SARAVIA W.T;VINO ALAMBRADO MALBEC;728;1000;37,4;1667;14,5;7,79173E+12;623;26/10/2022
PEJINAKIS;VINO ALARIS CABERNET;345;400;15,94;2400;15,94;7,79024E+12;998;17/09/2022
PEJINAKIS;VINO ALARIS CHARDONAY;346;450;30,06;2340;12,72;7,79024E+12;96;24/09/2022
PEJINAKIS;VINO ALARIS DULCE ROSE;364;499,99;37,36;2520;15,38;7,79024E+12;99;17/09/2022
VASCO;VINO ALARIS TORRONTES;346;450;30,06;2284;10;7,79024E+12;993;06/06/2022
VASCO;VINO ALMA MORA BLEND;786;1000;27,23;5400;14,5;7,79154E+12;600;31/01/2023
VASCO;VINO ALMA MORA CABERNET;786;1000;27,23;5400;14,5;7,79024E+12;65344;31/01/2023
PEJINAKIS;VINO ALMA MORA CABERNET RESERVA;866;1100;27,02;6000;15,47;7,79154E+12;992;19/11/2022
VASCO;VINO ALMA MORA DULCE;786;1000;27,23;5400;14,5;7,79154E+12;65284;31/01/2023
VASCO;VINO ALMA MORA MALBEC;786;1000;27,23;5400;14,5;7,79024E+12;9643;31/01/2023
VASCO;VINO ALMA MORA RESERVA MALBEC;915;1200;31,15;6300;14,75;7,79154E+12;438;25/01/2023
VASCO;VINO ALMA MORA SYRAH;786;1000;27,23;5400;14,5;7,79024E+12;981;31/01/2023
PEJINAKIS;VINO ALMA MORA SYRAH ROSE;786;1000;27,23;5400;14,5;7,79154E+12;986;31/01/2023
HUACHANA MARTIN;VINO ALMANDINO MALBEC;1572;2000;27,23;10800;14,5;3409;995;01/03/2023
HUACHANA MARTIN;VINO ALMANDINO SAUVIGNON BLANC;483;620;28,36;3210;10,77;3410;999;20/08/2021
HUACHANA MARTIN;VINO ALMANDINO TORRONTES;900;1200;33,33;6200;14,81;3408;94;21/12/2022
HUACHANA MARTIN;VINO ALTOBELLI MALBEC;773;1000;29,37;5400;16,43;3512;94;20/01/2023
HUACHANA MARTIN;VINO ALTOBELLI RESERVA MALBEC;1482;1900;28,21;10200;14,71;3513;96;20/01/2023
VASCO;VINO ALTOS DEL PLATA CABERNET;804;1050;30,6;5550;15,05;7,79098E+12;300;20/08/2022
VASCO;VINO ALTOS DEL PLATA MALBEC;804;1050;30,6;5550;15,05;7,79098E+12;674;20/08/2022
BARRICA BEBIDAS;VINO ALTOS LAS HORMIGAS MALBEC;1232;1600;29,87;8550;15,67;7,79805E+12;95;22/02/2023
NATY SARAVIA W.T;VINO ALTUPALKA BLANC EXTREMO;1059;1320;24,65;2330;10;7,79819E+12;98;17/12/2021
NATY SARAVIA W.T;VINO ALTUPALKA MAL-MAL- TANNAT;1874;2340;24,87;12390;10,19;7,79819E+12;97;17/12/2021
NATY SARAVIA W.T;VINO ALTUPALKA MALBEC EXTREMO;3008;3760;25;3310;10,04;7,79819E+12;60;17/12/2021
NATY SARAVIA W.T;VINO ALTUPALKA MALBEC MALBEC;1303;1610;23,56;2985;14,54;7,79819E+12;991;19/10/2021
GOITEA;VINO AMALAYA BLANCO DE CORTE;1100;1400;27,27;7800;18,18;7,7981E+12;952;11/01/2023
GOITEA;VINO AMALAYA BLANCO DULCE DE CORTE;1100;1400;27,27;7800;18,18;7,7981E+12;65431;11/01/2023
GOITEA;VINO AMALAYA CORTE UNICO;3800;4800;26,32;4400;15,79;7,7981E+12;1234;11/01/2023
GOITEA;VINO AMALAYA ESTUCHE DOBLE;100;120;20;0;0;1433;65529;27/08/2019
GOITEA;VINO AMALAYA ESTUCHE NEGRO CORTE UNICO;525;630;20;3475;10,32;3,77981E+13;65533;27/08/2019
OTROS;VINO AMALAYA MALBEC 375 ML;315;390;23,81;4200;11,11;7,7981E+12;0;17/11/2021
GOITEA;VINO AMALAYA MALBEC AZUL;1400;1800;28,57;9600;14,29;7,7981E+12;64224;11/01/2023
GOITEA;VINO AMALAYA MALBEC AZUL 1,5L;267,5;338;26,17;1845,72;15;7,7981E+12;0;27/08/2019
GOITEA;VINO AMALAYA MALBEC GRAN CORTE;2000;2500;25;14400;20;7,7981E+12;12462;11/01/2023
GOITEA;VINO AMALAYA ROSADO DE CORTE;1100;1400;27,27;7800;18,18;7,7981E+12;65471;11/01/2023
BARRICA BEBIDAS;VINO AMAUTA ABSOLUTO CABERNET;1492;1900;27,35;10300;15,06;7,7981E+12;990;28/01/2023
BARRICA BEBIDAS;VINO AMAUTA ABSOLUTO MALBEC;1331;1700;27,72;9200;15,2;7,7981E+12;972;28/02/2023
LAS LUCIAS TACUIL;VINO AMAUTA MAL-CAB CORTE REFL.;1589;2000;25,87;11000;15,38;7,7981E+12;990;08/02/2023
VASCO;VINO AMAUTA MALBEC;1492;1900;27,35;10300;15,06;7,7981E+12;1797;28/01/2023
VASCO;VINO AMAUTA TORRONTES;1190;1500;26,05;8200;14,85;7,7981E+12;65465;28/01/2023
LAS LUCIAS TACUIL;VINO AMAUTA TTES DULCE;1190;1500;26,05;8200;14,85;7,7981E+12;984;28/01/2023
FECOVITA;VINO AMENNI;68;85;25;470;15,28;7,79031E+12;60;22/02/2020
Cofico;VINO ANANIAS MALBEC SIN TACC;174,45;220;26,11;410;17,51;7,79809E+12;59;10/06/2020
BARRICA BEBIDAS;VINO ANGELICA ZAPATA CABERNET;3100;3900,11;25,81;21390;15;7,79445E+12;996;11/10/2022
HUACHANA MARTIN;VINO ANGELICA ZAPATA MERLOT;3100;3900;25,81;21360;14,84;7,79445E+12;98;11/10/2022
BARRICA BEBIDAS;VINO ANIMANA  TINTO 1 L;31,66;40;26;0;0;7,79469E+12;65304;02/10/2017
BARRICA BEBIDAS;VINO ANIMANA BLANCO X1L TETRABRICK;270;350;29,63;3600;11,11;7,79469E+12;-678;27/01/2023
NATY SARAVIA W.T;VINO ANKO MALBEC;2025;2600;28,4;4600;13,58;8,59481E+11;986;24/02/2023
NATY SARAVIA W.T;VINO BAD BROTHERS MATACA;2328;3000;28,87;5400;15,98;8,13198E+11;90;20/01/2023
NATY SARAVIA W.T;VINO BAD BROTHERS TOVIO BLEND;1796;2300;28,06;4200;16,93;8,13198E+11;91;20/01/2023
FURCI;VINO BAGUALA;110;145;31;0;0;1447;1;01/12/2017
FECOVITA;VINO BARCELONA CAVERNET SAUVIGNON;374;470;25,67;2580;14,97;7,79031E+12;91;13/03/2021
FECOVITA;VINO BARCELONA MALBEC RESERVA;571;720;26,09;3780;10,33;7,79031E+12;374;10/06/2022
HUACHANA MARTIN;VINO BELTOUR TINTO;126,01;160;26,97;290;15;7,79098E+12;87;19/08/2020
BARRICA BEBIDAS;VINO BENJAMIN CABERNET;100,8;130;28,97;695,76;15,04;7,79344E+12;1;10/04/2019
BARRICA BEBIDAS;VINO BENJAMIN DULCE;100,8;130;28,97;695,76;15,04;7,79344E+12;0;10/04/2019
HUACHANA MARTIN;VINO BENJAMIN MALBEC;299;390;30,43;660;10,37;7,79344E+12;264;07/06/2022
BARRICA BEBIDAS;VINO BIANCHI BORGOÑA;62,8;80;27,39;0;0;7,7907E+12;0;11/12/2019
BARRICA BEBIDAS;VINO BLANCO PICO DE ORO;9,16;14;52;0;0;7,79098E+12;92;
MARCOS DISTRIBUCIONES;VINO BODEGA PRIVADA MALBEC;107;140;30,84;739,98;15,26;7,79004E+12;2;05/07/2019
FURCI;VINO BONNAL;1650;2070;25,45;1900;15,15;1443;65526;20/08/2021
HUACHANA MARTIN;VINO BORROMEO MALBEC;1366;1700;24,45;9300;13,47;3514;994;27/01/2023
BADIE;VINO BRAVIO MALBEC;239,36;300;25,33;1650;14,89;7,79445E+12;994;08/04/2021
SAN JUAN;VINO CAFAYATE  TORRONTES DULCE TARDIO;629;800;27,19;4300;13,94;7,79009E+12;2658;23/02/2023
BARRICA BEBIDAS;VINO CAFAYATE BLEND ROJO EXPRESIVO;258;330;28;1710;10,47;7,79009E+12;65473;19/11/2021
BARRICA BEBIDAS;VINO CAFAYATE BLEND ROJO FRUTADO;258;330;28;1710;10,47;7,79009E+12;65465;19/11/2021
OSOLA;VINO CAFAYATE CABERNET SAUVIGNON;629;800;27,19;4300;13,94;7,79009E+12;65176;23/02/2023
OSOLA;VINO CAFAYATE GRAN LINAJE CABERNET SAUVI;671;850;26,68;4440;10,28;7,79009E+12;399;15/10/2021
HUACHANA MARTIN;VINO CAFAYATE GRAN LINAJE ESTUCHE;724;900;24,31;4980;14,64;7,79009E+12;95;21/07/2021
OSOLA;VINO CAFAYATE GRAN LINAJE MALBEC;671;850;26,68;4440;10,28;7,79009E+12;810;15/10/2021
OSOLA;VINO CAFAYATE MALBEC;629;800;27,19;4300;13,94;7,79009E+12;2010;23/02/2023
HUACHANA MARTIN;VINO CAFAYATE MARTIN BRUNO;585;780;33,33;4050;15,38;7,79009E+12;773;27/07/2022
OSOLA;VINO CAFAYATE RED BLEND ELEGANTE;240;310;29,17;1590;10,42;7,79009E+12;585;23/02/2022
HUACHANA MARTIN;VINO CAFAYATE RESERVA CABERNET;1069;1400;30,96;7300;13,81;7,79009E+12;100;01/03/2023
HUACHANA MARTIN;VINO CAFAYATE RESERVE MALBEC;1069;1400;30,96;7300;13,81;7,79009E+12;812;01/03/2023
SAN JUAN;VINO CAFAYATE SYRAH;629;800;27,19;4300;13,94;7,79009E+12;9958;23/02/2023
HUACHANA MARTIN;VINO CAFAYATE SYRAH;629;800;27,19;4300;13,94;7,79009E+12;990;23/02/2023
HUACHANA MARTIN;VINO CAFAYATE TERROIR CABERNET;1402;1800;28,39;9700;15,31;7,79009E+12;9989;21/12/2022
HUACHANA MARTIN;VINO CAFAYATE TERROIR MALBEC;1402;1800;28,39;9700;15,31;7,79009E+12;9986;21/12/2022
HUACHANA MARTIN;VINO CAFAYATE TERROIR TORRONTES;1402;1800;28,39;9700;15,31;7,79009E+12;1000;21/12/2022
SAN JUAN;VINO CAFAYATE TORRONTES;629;800;27,19;4300;13,94;7,79009E+12;320;23/02/2023
BARRICA BEBIDAS;VINO CALLIA BLANCO TARDIO;110,2;140;27,04;0;0;7,79811E+12;2;27/08/2019
HUACHANA MARTIN;VINO CALLIA MALBEC;518;700;35,14;3600;15,83;7,79811E+12;9994;01/02/2023
BARRICA BEBIDAS;VINO CANCILLER  CAJA 3 L BAG IN BOX;500;630;26;2320;16;7,79031E+12;65437;14/08/2021
FECOVITA;VINO CANCILLER 2021 CABERNET;463;590;27,43;3060;10,15;7,79031E+12;996;10/06/2022
FECOVITA;VINO CANCILLER 2021 MALBEC;463;590;27,43;3060;10,15;7,79031E+12;987;10/06/2022
FECOVITA;VINO CANCILLER BLANCO DULCE NATURAL;330;450;36,36;2280;15,15;7,79031E+12;100;18/01/2023
FECOVITA;VINO CANCILLER CABERNET 1.5 L;463;590;27,43;3060;10,15;7,79031E+12;66;10/06/2022
FECOVITA;VINO CANCILLER III BLEN 750 ML;330;450;36,36;2280;15,15;7,79031E+12;346;18/01/2023
FECOVITA;VINO CANCILLER IV 1.125;463;580;25,27;3060;10,15;7,79031E+12;767;10/06/2022
