Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
BARRICA BEBIDAS;HIELO 3 KG MILENIUM;200;300;50;1400;40;2299;21424;07/03/2023
ACONCAGUA;HIELO EN BARRA MILENIUM;600;900;50;4032;12;4456;28;30/03/2023
CORDOBEZA;HIERRO QUINA PERETI;763;1000;31,03;5367;17,24;7790950134124;75;31/03/2023
BARRICA BEBIDAS;HILLS SUELTOS;15;20;33,33;101;12;3209;460;23/09/2022
OSOLA;HODLMOSER + TOC TOC;350;430;22,86;410;17,14;3082;3;20/06/2020
OSOLA;HODLMOSER 700 CC;3600;4600;27,78;4200;16,67;8438001405654;971;25/03/2023
ARCOR;HUEVO ARCOR MILK 22 GR.;161,45;200;23,88;1066;10;7790580133573;850;06/02/2023
ARCOR;HUEVO BON O BON 55 GR;187,32;242;29,3;0;-100;7790580587901;1;21/07/2022
ARCOR;HUEVO BON O BON X 20 G;52,04;67;28,41;0;0;7790580463403;80;21/07/2022
ARCOR;HUEVO CAJA TORTUGUITA X 20 U;35,7;42;17;0;0;7790580682200;97;21/07/2022
ARCOR;HUEVO COFLER BLOCK 120 GR;337,22;429;27,22;2266,14;12;7790580132941;10;21/07/2022
ARCOR;HUEVO COFLER BLOCK X 56 G;41,95;48;15;0;0;7790580581602;96;21/07/2022
ARCOR;HUEVO COFLER ROCKLETS 125 GR;337,22;429;27,22;2266,14;12;7790580132934;9;21/07/2022
PALACIO;HUEVO KINDER 50 A¾OS;36,27;48;32;0;0;77955487;951;17/07/2018
PALACIO;HUEVO KINDER CELESTE;78,04;100;28,14;524;12;40084107;954;30/07/2020
PALACIO;HUEVO KINDER JOY;75,8;100;31,93;0;0;78602731;107;13/02/2020
PALACIO;HUEVO KINDER MASCOTAS 2 OK;64,9;84;29,32;436,14;12;77965349;7;16/07/2020
PALACIO;HUEVO KINDER ROSA;78,04;100;28,14;524;12;78931053;964;30/07/2020
PALACIO;HUEVO KINDER SORPRESA 20 GR;32,9;48;45;0;0;77954930;65525;11/09/2018
TERRABUSI;HUEVO MILKA OREO BLANCO 156 GR.;703,45;850;20,83;4727,18;12;3505;7;22/03/2022
ARCOR;HUEVO ROCKLETS;46,04;66;43,37;309,36;12;7790580131517;90;21/07/2022
ARCOR;HUEVO TOFI LECHE 115 GR.;730,4;880;20,48;4908,3;12;7790580299903;8;21/07/2022
ARCOR;HUEVOS BON O BON X 80G;40,35;46;15;0;0;7790580463601;94;21/07/2022
LAS LUCIAS TACUIL;HUMANAO MALBEC JOVEN;1650;2100;27,27;11300;14,14;3023;805;01/03/2023
LAS LUCIAS TACUIL;HUMANAO RESERVA 2 0 1 3;2200;2800;27,27;15100;14,39;7798172190010;65202;01/03/2023
ANALGESICOS;IBUEVANOL;14;20;42,86;0;0;97;65485;17/03/2022
ANALGESICOS;IBUPROFENO 400 MG;9;20;122,22;0;0;1583;866;17/03/2022
ANALGESICOS;IBUPROFENO 600CC;12;20;66,67;0;0;1637;65391;17/03/2022
BADIE;IMPERIAL AMBER LAGER 500 ML;194,14;240;23,62;1340;15,04;7793147570521;884;22/03/2022
BADIE;IMPERIAL IPA  LATA 473CC;143,8;180;25,17;990;14,74;7793147570743;98925;26/08/2022
BADIE;IMPERIAL LATA LAGER X 473CC;262,5;320;21,9;1850;17,46;7793147000752;1877;25/02/2023
QUILMES;INFLABLE BRAHMA;144;190;31,94;967,68;12;3049;5;29/10/2020
ALMACEN;INSECTICIDA RAID PAPEL 12 UND;44,99;60;33,36;302,33;12;7790520003430;100;01/04/2020
BARRICA BEBIDAS;INSECTICIDA SELTON 360CC;111,68;150;34,31;750,49;12;7793253239855;96;31/03/2020
BARRICA BEBIDAS;ISLA SANGRIA;300;400;33,33;2100;16,67;7790950137965;994;07/11/2022
PEJINAKIS;J WALKER RED LABEL 1  LITRO;5880;7400;25,85;6800;15,65;5000267013626;65304;22/03/2023
HUACHANA MARTIN;J. WALKER DOUBLE BLACK;9263;11700;26,31;10600;14,43;5000267116297;64;21/03/2023
BARRICA BEBIDAS;JABON LIQUIDO ALA 800 ML;97,96;130;32,71;658,29;12;7791290011496;100;31/03/2020
ALMACEN;JABON REXONA GLICERINA CITRUS;37,74;50;32,49;253,61;12;7791293038353;100;01/04/2020
ALMACEN;JABON REXONA GLICERINA GRANADA;37,74;50;32,49;253,61;12;7791293038377;99;01/04/2020
ALMACEN;JABON REXONA GLICERINA NEUTRO;37,74;50;32,49;253,61;12;7791293038360;100;01/04/2020
BARRICA BEBIDAS;JACK DANIELS LITRO;1600;1760;10;0;0;82184090442;998;15/12/2018
OSOLA;JACK DANIEL‹S 12 X 750;5927;7500;26,54;6520;10;82184090466;65524;28/06/2022
OSOLA;JAGERMEISTER;7000;8900;27,14;7700;10;4067700014559;65390;13/01/2023
HUACHANA MARTIN;JAGERMEISTER 100 ML;469;600;27,93;3171;12,68;40677774;86;02/02/2022
HUACHANA MARTIN;JAGERMEISTER 1750 ML;5352;6420;19,96;35965;12;4067700014528;0;17/06/2021
HUACHANA MARTIN;JAGERMEISTER 350 CC;1328;1600;20,48;1529,99;15,21;4067700014573;9;09/06/2021
HUACHANA MARTIN;JARABE CUSENIER DE GRANADINA;558;700;25,45;650;16,49;7792410517348;65242;21/12/2022
OTROS;JAVON EN POLVO ACE MATIC X 400 G;5;7;40;0;0;7506295395560;97;
HUACHANA MARTIN;JEREZ EL ABUELO;390;500;28,21;2700;15,38;7790119000031;43;31/12/2022
TABAQUERIA;JIZAN TABACO;190;230;21,05;212,8;12;3281;3;19/08/2020
QUILMES;JONCA QUILMES;306;500;63,4;2056,32;12;3432;93;20/10/2021
ARCOR;JUGO  ARCOR  SABOR  MANZANA;1,52;3;122;0;0;7790580985714;102;21/07/2022
PEJINAKIS;JUGO ADES  SABOR NARANJA X 1 L;54;65;20,37;496,8;15;7794000792234;65529;29/07/2019
COCA COLA;JUGO ADES ALMENDRAS 1 L.;211,73;260;22,79;1410;10,99;7790895643538;96;05/04/2022
COCA COLA;JUGO ADES ANANA 1 L;281,36;350;24,3;2590;15,07;7790895643804;962;15/02/2023
BARRICA BEBIDAS;JUGO ADES ANANA 1 L;41,44;50;20,66;380;14,62;0;99;04/01/2019
COCA COLA;JUGO ADES COCO 1 L;80,12;100;25,05;740;15,5;7790895643811;934;01/05/2020
COCA COLA;JUGO ADES DURAZNO 1 L.;281,36;350;24,3;2590;15,07;7790895643828;875;15/02/2023
PEJINAKIS;JUGO ADES DURAZNO X 1 LITRO;75;90;19,37;690;15;7794000791480;80;01/05/2020
PEJINAKIS;JUGO ADES DURAZNO X 1L;75;90;19,37;690;15;7794000791909;100;01/05/2020
BARRICA BEBIDAS;JUGO ADES FRUTAS TROPICALES 1 L;233;280;20;2120;13,73;7794000792487;97;01/11/2022
COCA COLA;JUGO ADES FRUTAS TROPICALES 1 L;281,36;350;24,3;2590;15,07;7790895643866;920;15/02/2023
COCA COLA;JUGO ADES FRUTILLA 1 L.;281,36;350;24,3;2580;14,62;7790895645280;812;15/02/2023
COCA COLA;JUGO ADES MANZANA 1 L;281,36;350;24,3;2580;14,62;7790895643835;684;15/02/2023
PEJINAKIS;JUGO ADES MANZANA 1 LITRO;75;90;20;0;0;7794000791893;320;01/05/2020
COCA COLA;JUGO ADES MANZANA 200 ML;100,35;120;19,94;660;9,62;7790895643743;589;01/11/2022
PEJINAKIS;JUGO ADES PERA X 1 L;65;80;23,1;598;15;7794000791602;81;08/02/2020
ARCOR;JUGO ARCOR SOBRE LIMONADA;4,42;7;51;0;0;7790580106072;10;21/07/2022
ARCOR;JUGO ARCOR SOBRE NARANJA-DURAZNO;4,42;7;51;0;0;7790580111540;3;21/07/2022
PALACIO;JUGO BAGGIO DURAZNO 1 LT;190;240;26,32;1760;15,79;7790036000343;563;11/10/2022
PALACIO;JUGO BAGGIO DURAZNO 200ML;9,74;18;84;0;0;7790036000589;65338;02/10/2018
PALACIO;JUGO BAGGIO DURAZNO NARANJA X 1 L;49,54;65;31,58;455;14,81;7790036000480;963;05/10/2019
PALACIO;JUGO BAGGIO MANZANA 1 LT;294,23;360;22,35;2720;15,56;7790036000336;65466;22/02/2023
PALACIO;JUGO BAGGIO MIX FRUTAL X 1 L;294,23;360;22,35;2720;15,56;7790036000367;718;22/02/2023
PALACIO;JUGO BAGGIO MULTIFRUTA 1 LT;294,23;360;22,35;2720;15,56;7790036000466;786;22/02/2023
PALACIO;JUGO BAGGIO MULTIFRUTA 125 ML;9,74;18;84;0;0;7790036000695;88;
PALACIO;JUGO BAGGIO MULTIFRUTAL 200 CC;13,17;21;63;0;0;7790036000619;886;23/10/2018
PALACIO;JUGO BAGGIO NARANJA 1 LT;56,64;70;23,59;520;14,81;7790036000329;971;28/05/2020
PALACIO;JUGO BAGGIO PERA 1 LITRO;93,37;120;28,52;840;12,46;7790036000350;906;04/08/2021
LAYS;JUGO BAGGIO PERA X 200 ML;11;18;63;0;0;7790036000596;8;23/10/2018
PALACIO;JUGO BAGGIO SIN AZUCAR MULTIFRUTA;294,23;360;22,35;2720;15,56;7790036974453;982;22/02/2023
ARCOR;JUGO BC DURAZNO X  200 ML;18,38;30;63;0;0;7793360296109;87;21/07/2022
ARCOR;JUGO BC EN POLVO FRUTILLA LIMON;38,7;50;29,2;260;12;7790580129637;994;27/01/2023
ARCOR;JUGO BC MANZANA 1 L.;120,6;154;27,69;795,96;10;7793360106040;995;21/07/2022
ARCOR;JUGO BC MANZANA X 200 ML;4,68;8;78;0;0;7793360294600;93;21/07/2022
ARCOR;JUGO BC MULTIFRUTA X 200 ML;4,68;8;78;0;0;7793360296000;92;21/07/2022
ARCOR;JUGO BC MULTIFRUTAL;120,6;154;27,69;795,96;10;7793360106002;998;21/07/2022
ARCOR;JUGO BC SOBRE FRUTILLA Y LIMON;38,7;50;29,2;848;21,7;7793360110832;73;27/01/2023
ARCOR;JUGO BC SOBRE POMELO Y CEDRON;38,7;50;29,2;848;21,7;7793360128448;899;27/01/2023
COCA COLA;JUGO CEPITA  ANANA X 1.5 L;280,75;350;24,51;1300;15,76;7790895641749;7898;01/11/2022
COCA COLA;JUGO CEPITA ANANA 300 ML;24;30;25;0;0;7790895641732;81;16/12/2019
COCA COLA;JUGO CEPITA DURAZNO 1 L;217,23;260;19,87;1500;15,09;7790895009846;65384;17/02/2023
COCA COLA;JUGO CEPITA DURAZNO DELICIOSO 1.5 L;280,75;350;24,51;1300;15,76;7790895641534;1413;01/11/2022
COCA COLA;JUGO CEPITA MANZANA X 1.5 L;280,75;350;24,51;1300;15,76;7790895004933;65238;01/11/2022
COCA COLA;JUGO CEPITA NARANJA  X 1.5 L;280,75;350;24,51;1300;15,76;7790895641800;61361;01/11/2022
COCA COLA;JUGO CEPITA NARANJA 1 L.;99;120;21,21;665,28;12;7790895009815;9991;29/09/2021
COCA COLA;JUGO CEPITA NARANJA TENTACION X 300 ML;24,95;30;20,24;0;0;7790895641794;973;31/10/2019
CITRIC;JUGO CITRIC 250 ML;45;60;33,33;302,4;12;7798085680455;84;20/07/2021
CITRIC;JUGO CITRIC 750 CC;51,66;65;25,82;713;15;7798085680882;5;29/11/2019
CITRIC;JUGO CITRIC BIDON DE 3 L;950;1200;26,32;1100;15,79;7798085680264;749;04/02/2023
CITRIC;JUGO CITRIC BIDON X 5 L;1400;1800;28,57;1600;14,29;7798085680172;760;04/02/2023
CITRIC;JUGO CITRIC MANZANA 1 L;333;450;35,14;4524;13,21;7798085680783;700;04/02/2023
BARRICA BEBIDAS;JUGO CITRIC MANZANA 500 ML;129,16;160;23,88;0;0;7798085680776;197;01/08/2022
CITRIC;JUGO CITRIC NARANJA DURAZNO X 250 CC;4,5;10;122;0;0;7798085680400;84;
CITRIC;JUGO CITRIC NARANJA FRUTILLA 1 L.;333;450;35,14;4600;15,12;7798085680325;716;04/02/2023
CITRIC;JUGO CITRIC NARANJA SALUSTIANA 1,5 L.;483,33;630;30,35;3300;13,79;7798085681742;989;04/02/2023
CITRIC;JUGO CITRIC NARANJA VALENCIA 1,5 L.;266,66;319,99;20;1770;10,63;7798085681704;994;21/02/2022
CITRIC;JUGO CITRIC NARANJA X 1L;333;450;35,14;4600;15,12;7798085681476;2728;04/02/2023
CITRIC;JUGO CITRIC NARANJA-FRUTILLA 1 L.;333;450;35,14;2300;15,12;7798085681520;904;04/02/2023
CITRIC;JUGO CITRIC POMELADA 500 ML;70;90;28,57;966;15;7798085681230;95;22/06/2021
CIGARROS SUELTOS;JUGO CITRIC POMELO 1 L;333;450;35,14;4600;15,12;7798085681513160;3619;04/02/2023
CITRIC;JUGO CITRIC POMELO 500 CC;40,83;50;22,46;563;15;7798085680165;20;29/11/2019
CITRIC;JUGO CITRIC X 500 CC;129,16;160;23,88;1740;12,26;7798085680127;1636;01/08/2022
TERRABUSI;JUGO CLIGHT LIMONADA CON STEVIA;43,33;60;38,47;291;12;7622300872892;997;12/12/2022
TERRABUSI;JUGO CLIGHT LIMONADA ROSA;11,86;19;62,51;0;0;7622300841904;958;27/09/2019
TERRABUSI;JUGO CLIGHT LIMONADA Y ARANDANOS;13,64;20;46,63;91,66;12;7622210969859;84;02/12/2019
TERRABUSI;JUGO CLIGHT MANDARINA;12,66;19;52,13;85,08;12;7622210813619;986;27/09/2019
TERRABUSI;JUGO CLIGHT MANGO PERA;11,86;19;62,51;0;0;7622300859756;65398;27/09/2019
TERRABUSI;JUGO CLIGHT MANGO PERA;12,66;19;52,13;85,08;12;7622210813534;988;27/09/2019
TERRABUSI;JUGO CLIGHT MANZANA DELICIOSA;43,33;60;38,47;291;12;7622201807436;971;12/12/2022
TERRABUSI;JUGO CLIGHT MANZANA VERDE;11,86;19;62,51;0;0;7790050001227;65499;27/09/2019
TERRABUSI;JUGO CLIGHT NARANJA;11,86;19;62,51;0;0;7622300855062;65474;27/09/2019
TERRABUSI;JUGO CLIGHT NARANJA DURAZNO;11,86;19;62,51;0;0;7622300577964;953;27/09/2019
TERRABUSI;JUGO CLIGHT NARANJA MANGO;43,33;60;38,47;291;12;7622201702687;984;12/12/2022
TERRABUSI;JUGO CLIGHT NARANJA MANGO;26,93;40;48,53;180,97;12;7622201807610;986;21/02/2022
TERRABUSI;JUGO CLIGHT NARANJA STEVIA;13,63;20;46,74;91,59;12;7622300872861;98;02/12/2019
TERRABUSI;JUGO CLIGHT PERA;43,33;60;38,47;291;12;7622201807672;985;12/12/2022
TERRABUSI;JUGO CLIGHT POMELO ROSADO;13,63;20;46,74;92;12;7622210812834;983;02/12/2019
TERRABUSI;JUGO CLIGHT SABOR ANANA;11,86;19;62,51;0;0;7622300856854;65489;27/09/2019
TERRABUSI;JUGO CLIGHT SABOR FRUTOS VERDES;11,86;19;62,51;0;0;7622300349301;74;27/09/2019
TERRABUSI;JUGO CLIGHT SABOR NARANJA DURAZNO;8,27;15;77;0;0;7622300855123;41;27/09/2019
BARRICA BEBIDAS;JUGO DE ARANDANOS;50;65;30;0;0;2051;4;
BARRICA BEBIDAS;JUGO DE ARANDANOS X 1.5 L;50;65;30;0;0;2046;999;
OSOLA;JUGO DE LIMON BORSA;85,09;110;29,27;570;11,65;7798098830977;944;15/03/2022
CORDOBEZA;JUGO DE LIMON CALIPUL;220;280;27,27;2910;10,23;7798106770608;361;19/04/2022
BARRICA BEBIDAS;JUGO DE LIMON FRAU;42;55;30;0;0;7795422002147;65518;01/09/2018
BARRICA BEBIDAS;JUGO DE LIMON MAROLIO X1 LITRO;75;150;100;720;60;7797470133651;88;19/05/2022
BARRICA BEBIDAS;JUGO DE LIMON MAROLIO X500 CC;45;100;122,22;480;77,78;7797470132807;77;19/05/2022
OSOLA;JUGO DE LIMON SILVA;55;70;27,27;493;12;7798142740160;94;03/03/2020
TERRABUSI;JUGO EN SOBRE CLIGHT ANANA;8,27;15;77;0;0;7622300401641;27;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT FRUTOS ROJOS;8,27;15;77;0;0;7622300349370;92;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT MANDARINA;8,27;15;77;0;0;7622300856106;65524;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT MANGO;8,27;15;77;0;0;7790050009469;18;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT MANZANA DELICIOSA;8,27;15;77;0;0;7622300863043;64863;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT NARANJA DULCE;8,27;15;77;0;0;7790050985992;11;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT PERA;8,27;15;77;0;0;7790050986449;65391;27/09/2019
TERRABUSI;JUGO EN SOBRE CLIGHT POMELO ROSADO;8,27;15;77;0;0;7790050001258;61;27/09/2019
PALACIO;JUGO EN SOBRE INA LIMON;11,06;20;80,83;74;12;7798061000376;94;04/08/2021
PALACIO;JUGO EN SOBRE INCA MANZANA;7,07;12;69,78;0;0;7798061000406;65444;20/06/2019
PALACIO;JUGO EN SOBRE INCA MULTIFRUTAS;11,44;20;74,83;0;0;7798061000420;65393;22/11/2021
PALACIO;JUGO EN SOBRE INCA NARANJA;11,44;20;74,83;0;0;77980610001547800000000000;801;22/11/2021
PALACIO;JUGO EN SOBRE INCA NARANJA DURAZNO;2,89;6;106;0;0;7798061000352;1;
PALACIO;JUGO EN SOBRE INCA POMELO ROSADO;11,44;20;74,83;0;0;7798061000390;65455;22/11/2021
TALCA;JUGO FRUIT STORM;8;13;62;0;0;7793755000458;996;
BARRICA BEBIDAS;JUGO INCA EN SOBRE ANANA;11,44;20;74,83;0;0;7798061000369;65470;22/11/2021
PALACIO;JUGO INCA EN SOBRE FRUTOS ROJOS;9,7;15;54,64;65;12;7798061000482;79;20/02/2020
PALACIO;JUGO INCA MANDARINA;11,44;20;74,83;77;12;7798061000444;89;22/11/2021
PALACIO;JUGO INCA NARANJA DURANZNO;4,58;6;30;0;0;7798061000192;89;28/11/2018
PALACIO;JUGO INCA SABOR ANANA;4,58;6;30;0;0;7798061000161;980;28/11/2018
PALACIO;JUGO INCA SABOR DURAZNO;7,07;12;69,78;0;0;7798061000383;6;20/06/2019
PALACIO;JUGO INCA SABOR POMELO ROSADO;4,58;6;30;0;0;7798061000284;61;28/11/2018
BARRICA BEBIDAS;JUGO INCA SOBRE MANZANA;3,82;6;57;0;0;7798061000314;57;24/01/2019
PALACIO;JUGO INCA SOBRE PERA;11,44;20;74,83;0;0;7798061000437;978;22/11/2021
PALACIO;JUGO INCA SOBREMULTIFRUTAS;4,08;6;47;0;0;7798061000277;973;11/09/2018
OSOLA;JUGO JUMEX ANANA;71;90;26,76;86;21,46;7501013100112;90;13/09/2019
OSOLA;JUGO JUMEX COCO-ANANA;71;90;26,76;86;21,46;7501013100990;100;13/09/2019
OSOLA;JUGO JUMEX DURAZNO;71;90;26,76;86;21,46;7501013100051;95;13/09/2019
OSOLA;jugo jumex frutilla-banana;71;90;26,76;86;21,46;76406668205;100;13/09/2019
OSOLA;JUGO JUMEX GRANADA;80;100;25;96;19,72;7501013100907;92;13/09/2019
OSOLA;JUGO JUMEX MANGO;71;90;26,76;86;21,46;7501013100037;100;13/09/2019
OSOLA;JUGO JUMEX MANZANA;71;90;26,76;86;21,46;7501013100198;93;13/09/2019
OSOLA;JUGO JUMEX NARANJA;71;90;26,76;86;21,46;7501013181456;100;13/09/2019
LAYS;JUGO PURO SOL DE NARANJA TETRA 500 ML;17,5;23;31;0;0;7798066080267;4;
ARCOR;JUGO SOBRE BC LIMONADA;38,7;50;29,2;260,06;12;7790580129941;997;27/01/2023
ARCOR;JUGO SOBRE BC MANZANA;38,7;50;29,2;260;12;7790580984717;70;27/01/2023
ARCOR;JUGO SOBRE LIMONADA Y PEPINO BC;12,23;18;48,37;260,1;18,14;3165;77;21/07/2022
TERRABUSI;JUGO TANG  NARANJA Y MANGO;11,49;17;45,25;77,22;12;7622300868635;957;27/09/2019
TERRABUSI;JUGO TANG NARANJA;11,49;20;74,06;77,22;12;7622300868482;954;28/05/2020
TERRABUSI;JUGO TANG POMELO ROSADO;11,49;20;74,06;77,22;12;7622300868758;958;28/05/2020
TERRABUSI;JUGO TANG SABOR DURAZNO;3,91;6;50;0;0;7622300864170;-10;27/09/2019
OSOLA;JUMEX DURAZNO LATA 335 ML;60,06;78;30;414,42;15;7501013118056;2;30/03/2019
OSOLA;JUMEX MANZANA LATA 335 ML;60,06;78;30;414,42;15;7501013118193;2;30/03/2019
OSOLA;KAHLUA;860;1040;20,93;5779,2;12;7610594251455;9;13/03/2020
OSOLA;KARAMEL CREAM MARULA;264,3;336;27;0;0;7798167920165;65535;12/12/2017
ARCOR;KETCHUP HOT;52,67;66;25,31;353,94;12;7793360103025;100;21/07/2022
ARCOR;KETCHUP LA CAMPAGNOLA;82,37;66;-19,87;553,5;12;7793360103018;100;21/07/2022
ANALGESICOS;KETOROLAC 10 MG;40;80;100;0;0;102;64616;16/02/2023
PALACIO;KINDER BARRITA CHOCOLATE 12.5 G;8,63;12;38;0;0;80050315;979;
PALACIO;KINDER BARRITAS CHOCOLATE X 4 ok;25,18;36;42;0;0;77949677;999;16/07/2020
QUILMES;KIT 6 LATAS + CUBIERTOS QUILMES;2592,36;3300,07;27,3;17880;14,95;7792798011759;10;08/03/2022
ACONCAGUA;KIT ACONCAGUA + COPA;4200;5300;26,19;4830;15;4433;986;02/03/2023
BARRICA BEBIDAS;Kit Atomik Prensa + Picador;3200;4500;40,63;24960;30;4516;100;03/01/2023
BARRICA BEBIDAS;Kit Atomik Presnsa + Picador;6400;8000;25;46080;20;4513;10;24/12/2022
BARRICA BEBIDAS;KIT BOTANICOS CUCHARA COPA;2350;2970;26,38;2820;20;3366;7;11/09/2021
HUGO NORTON;KIT DE EMERGENCIA BARBA ROJA;4004;5000;24,88;4600;14,88;4410;96;02/02/2023
SAN JUAN;KIT PREVIA DEL HINCHA;250;325;30;290;16;3158;8;02/11/2019
SAN JUAN;KIT PREVIA VERANO;335;420;25,37;2251,2;12;7790950136937;8;14/12/2019
OTROS;KITKAT 41.5 GR;23,5;30;27;0;0;7891000248799;35;23/06/2018
OTROS;KITKAT DARK 41.5 GR;23,5;30;27;0;0;7891000248829;89;23/06/2018
OTROS;KITKAT MINI 16.7 GR;8,76;15;71;0;0;7891000253984;10;
OTROS;KOKA DE 30 grs;100;200;100;0;0;1514;489;26/03/2022
OTROS;KOKA DE 60GR;140;200;42,86;0;0;2246;588;26/12/2020
OTROS;KOKA MACHUKADA;16;34,88;118;0;0;2236;994;24/01/2019
OTROS;KOKA MACHUKADA X65;31;59,83;93;0;0;2235;982;24/01/2019
Cofico;LA CAVERNA DEL BRUJO RED CELIACOS;220;280;27,27;530;20,45;3079;92;29/10/2021
PALACIO;LA GOTITA;115,05;140;21,86;773;12;77917188;86;04/08/2021
BADIE;LATA DE CERVEZA SALTA  CHICA;22,02;33;48,08;158,52;20;7793147119263;65411;30/09/2019
OTROS;LATA DE DURAZNO SILVIA X 485 G;20,5;25;21;0;0;7790500005065;97;
PEPSI;LATA GUARANA ANTARTICA;98,19;120;22,21;680;15,42;7792798000487;876;02/12/2022
ANALGESICOS;LATA PORTA SEDA LIYOS LION ROLLING;660;850;28,79;4752;20;3325;98;28/02/2023
BARRICA BEBIDAS;latas 1 diciembre 2021;88,64;90,83;2,47;544,98;2,47;3449;-4790;08/12/2021
ANALGESICOS;LATAS BLUNT REY;750;990;32;5400;20;3467;7;08/02/2022
BARRICA BEBIDAS;LATAS PEPSI X 6 NO USAR;778,68;972;0;0;0;3037;0;04/03/2023
ANALGESICOS;LATITAS LION ROLLING CIRCUS;430;550;27,91;3096;20;7798121251991;996;22/10/2022
CORDOBEZA;LATITUD 33 CHARDONNAY;272;350;28,68;1880;15,2;7790975017471;92;04/08/2021
ALMACEN;Lavandina Esencial x 1 LT;35,82;50;39,59;258;20;11539;1000;26/04/2022
ALMACEN;Lavandina Esencial x 2 LT;66,56;90;35,22;479;20;11540;996;26/04/2022
ALMACEN;LAVANDINA X5 1L;29,52;40;35,5;198,37;12;7792389000322;96;01/04/2020
ALMACEN;Lavavajillas 750cc Esencial;38,94;60;54,08;300;28,4;3926;1;11/05/2022
BRINDAR OTROS;LAY'S JAMON SERRANO 51G;29,66;40;34,86;199,32;12;7790310982570;-3;16/03/2020
BRINDAR OTROS;LAY'S PANCETA Y CEBOLLA 51G;29,66;40;34,86;199,32;12;7790310982617;3;16/03/2020
LAYS;LAYS CIERVO AHUMADO 43G;19,28;25;29;0;0;7790310006306;984;
LAYS;LAYS CLASICA 105 G;46,13;60;29,31;0;0;7790310007082;-11;31/01/2019
LAYS;LAYS CLASICA X 60 G;23,83;30;25;0;0;7790310003473;65256;19/07/2018
BRINDAR OTROS;LAYS CLASICAS 140 GR.;133,04;160;20;894;12;7790310983645;976;28/01/2021
BRINDAR OTROS;LAYS CLASICAS 240 GR.;199,6;240;20,24;1341;12;7790310983829;974;28/01/2021
LAYS;LAYS CLASICAS 250GR;146,26;190;29,91;0;0;7790310981191;888;23/07/2020
BRINDAR OTROS;LAYS CLASICAS 90 GR.;99,74;131;31,15;670,26;12;7790310983638;969;06/12/2021
LAYS;LAYS HUMITA TIPO NORTE¾A;18,28;25;36;0;0;7790310006320;989;
BRINDAR OTROS;LAYS JAMON SERRANO 86 GR;74,17;100;34,83;498;12;7790310982433;155;29/10/2020
BRINDAR OTROS;LAYS LIMON 85 GR.;208;260;25;1398;12;7790310984048;945;02/06/2022
LAYS;LAYS PROVOLETA GRILLADA 43G;19,28;25;29;0;0;7790310006283;997;
LAYS;LAYS QUESO CEBOLLA 95G;26,92;35;30;0;0;7790310007068;987;
LAYS;LAYS SABOR A SALAME 43Gr;18,28;25;36;0;0;7790310006344;989;16/07/2020
LAYS;LAYS STAX CEBOLLA X 140 G;71,3;95;33;0;0;7802000009280;83;19/09/2018
LAYS;LAYS STAX ORIGINAL X 140 G;71,3;95;33;0;0;7802000009266;979;19/09/2018
LAYS;LAYS STAX QUESO X 140 G;71,3;95;33;0;0;7802000009303;988;19/09/2018
VIDELA;LEMONCELLO CHELO;575;690;20;3968;15;3334;94;20/04/2021
PEJINAKIS;LEVITE  MANGO NARANJA 1.5LT;309;400;29,45;2100;13,27;7798062542936;984;17/03/2023
PEJINAKIS;LEVITE CERO 2.5LT;40;50;25;0;0;7798062543551;993;24/01/2019
PEJINAKIS;LEVITE CERO FRUTOS ROJOS X 1.5 L;89;110;23,6;600;12,36;7798062542325;650;27/03/2021
PEJINAKIS;LEVITE CERO LIMON X 600 ML;18,14;30;65,38;0;0;7798062541816;993;17/03/2020
PEJINAKIS;LEVITE CERO LIMONADA 1.5 L;133,2;160;20,12;900;12,61;7798062544237;99;08/01/2022
PEJINAKIS;LEVITE CERO MANZANA 1.5 L;309;400;29,45;2130;14,89;7790315001061;902;17/03/2023
PEJINAKIS;LEVITE CERO NARANJA X 2.25 L;175,86;210;19,41;1170;10,88;7790315001054;967;08/01/2022
PEJINAKIS;LEVITE CERO POMELO  X 2.25 L;175,86;210;19,41;1170;10,88;7790315001047;467;08/01/2022
PEJINAKIS;LEVITE CERO POMELO X 1.5 LT;309;400;29,45;2130;14,89;7790315000910;65457;17/03/2023
PEJINAKIS;LEVITE CERO SABOR LIMON X 1.5 L;255;320;25,49;1750;14,38;7798062541823;510;10/12/2022
PEJINAKIS;LEVITE CERO SABOR NARANJA X 1.5 L;255;320;25,49;1750;14,38;7790315000934;962;10/12/2022
PEJINAKIS;LEVITE DOBLE SABOR X 1.5 L;112,41;140;24,53;750;11,2;7798062542462;656;04/09/2021
PEJINAKIS;LEVITE FRUTILLA LIMON 2.25 L;107,13;130;21,35;739;15;7798062542356;959;16/07/2020
PEJINAKIS;LEVITE LIMON 2.25 L;175,86;210;19,41;1170;10,88;7790315100931;76;08/01/2022
